age,currentClub,dateOfBirth,foot,height,id,joinedOn,marketValue,name,nationality,played_for,position,season,signedFrom,status
20,Kidderminster Harriers,"Feb 20, 1991",right,"1,73m",129054,"Jul 1, 2009",€50k,David Davis,['England'],Wolverhampton-Wanderers,Central Midfield,2010-2011,Wolverhampton Wanderers U18,
18,Retired,"Oct 2, 1992",,"1,84m",129064,"Jul 1, 2010",,Nathan Rooney,"['England', 'Ireland']",Wolverhampton-Wanderers,Central Midfield,2010-2011,Wolverhampton Wanderers U18,
29,Retired,"Aug 1, 1981",left,"1,74m",36799,"Jul 1, 2010",€4.50m,Stephen Hunt,['Ireland'],Wolverhampton-Wanderers,Left Midfield,2010-2011,: Ablöse €3.60m,
20,Kidderminster Harriers,"Mar 3, 1991",left,"1,73m",85296,,€50k,Ashley Hemmings,['England'],Wolverhampton-Wanderers,Left Midfield,2010-2011,,
25,Retired,"May 22, 1986",,"1,73m",15921,"Jul 1, 2007",€5.00m,Matt Jarvis,['England'],Wolverhampton-Wanderers,Left Winger,2010-2011,Gillingham FC,
25,Without Club,"Jan 24, 1986",right,"1,73m",25366,"Jan 1, 2007",€2.00m,Michael Kightly,['England'],Wolverhampton-Wanderers,Left Winger,2010-2011,Grays Athletic FC,
23,Maghull FC,"Jan 25, 1988",left,"1,80m",38091,"Jan 20, 2011",€1.00m,Adam Hammill,"['England', 'Ireland']",Wolverhampton-Wanderers,Right Winger,2010-2011,Barnsley FC,
21,FC Ganshoren,"Aug 12, 1989",right,"1,80m",45455,"Jan 21, 2010",€1.00m,Geoffrey Mujangi Bia,"['Belgium', 'DR Congo']",Wolverhampton-Wanderers,Right Winger,2010-2011,R Charleroi SC,
27,Retired,"Sep 18, 1983",right,"1,80m",35193,"Jul 1, 2009",€5.50m,Kevin Doyle,['Ireland'],Wolverhampton-Wanderers,Centre-Forward,2010-2011,Reading FC,
24,Wrexham AFC,"Mar 26, 1987",left,"1,85m",35099,"Jul 1, 2010",€4.50m,Steven Fletcher,"['Scotland', 'England']",Wolverhampton-Wanderers,Centre-Forward,2010-2011,: Ablöse €7.20m,Knee problems - Return unknown
25,Retired,"Mar 29, 1986",right,"1,73m",27621,"Jan 11, 2008",€3.00m,Sylvan Ebanks-Blake,"['England', 'Jamaica']",Wolverhampton-Wanderers,Centre-Forward,2010-2011,Plymouth Argyle,
25,Dianella White Eagles SC,"May 16, 1986",right,"1,83m",29419,"Feb 1, 2007",€1.50m,Andy Keogh,"['Ireland', 'Australia']",Wolverhampton-Wanderers,Centre-Forward,2010-2011,Scunthorpe United,
33,Cornard United FC,"May 19, 1978",right,"1,88m",9958,"Aug 1, 2010",€1.00m,Marcus Bent,"['England', 'Jamaica']",Wolverhampton-Wanderers,Centre-Forward,2010-2011,: Ablöse free transfer,
21,Wycombe Wanderers,"Oct 21, 1989",right,"1,86m",48078,"Jul 1, 2008",€750k,Sam Vokes,"['Wales', 'England']",Wolverhampton-Wanderers,Centre-Forward,2010-2011,: Ablöse €300k,
20,Mandurah City,"Aug 20, 1990",left,"1,80m",45611,"Jan 1, 2011",€750k,Leigh Griffiths,['Scotland'],Wolverhampton-Wanderers,Centre-Forward,2010-2011,Dundee FC,
20,Retired,"Jan 19, 1991",right,"1,75m",145493,"Jul 1, 2009",,Sam Winnall,['England'],Wolverhampton-Wanderers,Centre-Forward,2010-2011,Wolverhampton Wanderers U18,
25,Without Club,"Jan 24, 1987",right,"1,98m",45494,"Jul 1, 2006",€5.50m,Wayne Hennessey,['Wales'],Wolverhampton-Wanderers,Goalkeeper,2011-2012,Wolverhampton Wanderers U18,
31,Retired,"Dec 29, 1980",right,"1,91m",6404,"Jul 1, 2011",€750k,Dorus de Vries,['Netherlands'],Wolverhampton-Wanderers,Goalkeeper,2011-2012,: Ablöse free transfer,
26,Retired,"Jun 8, 1986",right,"1,88m",26412,"Jul 1, 2004",€500k,Carl Ikeme,"['Nigeria', 'England']",Wolverhampton-Wanderers,Goalkeeper,2011-2012,Wolverhampton Wanderers U18,
29,Retired,"Apr 28, 1983",right,"1,91m",42751,"Jul 13, 2011",€5.00m,Roger Johnson,['England'],Wolverhampton-Wanderers,Centre-Back,2011-2012,: Ablöse €8.00m,
25,Retired,"Jul 9, 1986",left,"1,87m",33951,"Jan 31, 2012",€4.50m,Sébastien Bassong,"['Cameroon', 'France']",Wolverhampton-Wanderers,Centre-Back,2011-2012,Tottenham Hotspur,
27,Retired,"Jan 31, 1985",left,"1,90m",36602,"Feb 2, 2009",€4.00m,Christophe Berra,"['Scotland', 'France']",Wolverhampton-Wanderers,Centre-Back,2011-2012,Heart of Midlothian FC,
24,Retired,"Aug 19, 1987",right,"1,91m",34349,"Aug 31, 2016",€2.50m,Richard Stearman,"['England', 'Ireland']",Wolverhampton-Wanderers,Centre-Back,2011-2012,Fulham FC,
26,Retired,"Sep 20, 1985",right,"1,86m",22645,"Jul 4, 2009",€2.00m,Ronald Zubar,"['Guadeloupe', 'France']",Wolverhampton-Wanderers,Centre-Back,2011-2012,Olympique Marseille,
26,Retired,"Jan 31, 1986",left,"1,82m",42048,"Jan 31, 2008",€1.50m,George Elokobi,"['Cameroon', 'England']",Wolverhampton-Wanderers,Centre-Back,2011-2012,Colchester United,
36,Retired,"Jul 25, 1975",right,"1,83m",4129,"Jul 31, 2003",€250k,Jody Craddock,['England'],Wolverhampton-Wanderers,Centre-Back,2011-2012,Sunderland AFC,
26,Retired,"Aug 20, 1985",left,"1,84m",34691,"Jan 1, 2007",€4.00m,Stephen Ward,['Ireland'],Wolverhampton-Wanderers,Left-Back,2011-2012,Bohemian Football Club,
20,Gloucester City,"Mar 9, 1992",left,"1,73m",129063,,,Jamie Reckord,['England'],Wolverhampton-Wanderers,Left-Back,2011-2012,,
27,Retired,"Nov 1, 1984",right,"1,83m",33491,"Jul 1, 2007",€3.00m,Kevin Foley,"['Ireland', 'England']",Wolverhampton-Wanderers,Right-Back,2011-2012,: Ablöse free transfer,
20,Wolverhampton Wanderers,"Jan 16, 1992",right,"1,85m",171679,"Jul 20, 2023",,Matt Doherty,['Ireland'],Wolverhampton-Wanderers,Right-Back,2011-2012,: Ablöse free transfer,
29,Retired,"Nov 26, 1982",right,"1,84m",13582,"Jul 1, 2006",€2.50m,Karl Henry,"['England', 'Jamaica']",Wolverhampton-Wanderers,Defensive Midfield,2011-2012,Stoke City,
20,Retired,"Jan 10, 1992",right,"1,75m",93056,"Jan 1, 2012",€1.50m,Emmanuel Frimpong,"['Ghana', 'England']",Wolverhampton-Wanderers,Defensive Midfield,2011-2012,: Ablöse free transfer,
23,KFA Austfjarda,"Aug 18, 1988",right,"1,88m",45298,"Jan 1, 2012",€1.00m,Eggert Gunnthór Jónsson,['Iceland'],Wolverhampton-Wanderers,Defensive Midfield,2011-2012,Heart of Midlothian FC,
26,Retired,"Nov 12, 1985",right,"1,78m",74768,"Jul 1, 2010",€1.00m,Adlène Guédioura,"['Algeria', 'France']",Wolverhampton-Wanderers,Defensive Midfield,2011-2012,R Charleroi SC,
25,Retired,"Sep 25, 1986",left,"1,80m",38090,"Jul 1, 2011",€5.00m,Jamie O'Hara,['England'],Wolverhampton-Wanderers,Central Midfield,2011-2012,Tottenham Hotspur,
26,Retired,"Feb 3, 1986",right,"1,80m",54949,"Jan 16, 2008",€2.00m,David Edwards,"['Wales', 'England']",Wolverhampton-Wanderers,Central Midfield,2011-2012,: Ablöse €1.00m,
29,Retired,"Apr 30, 1983",left,"1,88m",36123,"Jul 1, 2009",€2.00m,Nenad Milijas,['Serbia'],Wolverhampton-Wanderers,Central Midfield,2011-2012,Red Star Belgrade,
21,Kidderminster Harriers,"Feb 20, 1991",right,"1,73m",129054,"Jul 1, 2009",€250k,David Davis,['England'],Wolverhampton-Wanderers,Central Midfield,2011-2012,Wolverhampton Wanderers U18,
19,Without Club,"Dec 19, 1992",right,"1,71m",129062,"Jul 1, 2013",,Jack Price,['England'],Wolverhampton-Wanderers,Central Midfield,2011-2012,Wolverhampton Wanderers U21,
18,Wrexham AFC,"Nov 16, 1993",right,"1,86m",146494,"Jul 1, 2012",,Anthony Forde,['Ireland'],Wolverhampton-Wanderers,Right Midfield,2011-2012,Wolverhampton Wanderers U21,
30,Retired,"Aug 1, 1981",left,"1,74m",36799,"Jul 1, 2010",€2.50m,Stephen Hunt,['Ireland'],Wolverhampton-Wanderers,Left Midfield,2011-2012,: Ablöse €3.60m,
26,Retired,"May 22, 1986",,"1,73m",15921,"Jul 1, 2007",€8.00m,Matt Jarvis,['England'],Wolverhampton-Wanderers,Left Winger,2011-2012,Gillingham FC,
26,Without Club,"Jan 24, 1986",right,"1,73m",25366,"Jan 1, 2007",€2.00m,Michael Kightly,['England'],Wolverhampton-Wanderers,Left Winger,2011-2012,Grays Athletic FC,
19,Retired,"Oct 26, 1992",,"1,78m",145488,"Jul 1, 2011",,Johnny Gorman,"['Northern Ireland', 'England']",Wolverhampton-Wanderers,Left Winger,2011-2012,Wolverhampton Wanderers U18,
24,Maghull FC,"Jan 25, 1988",left,"1,80m",38091,"Jan 20, 2011",€1.00m,Adam Hammill,"['England', 'Ireland']",Wolverhampton-Wanderers,Right Winger,2011-2012,Barnsley FC,
25,Wrexham AFC,"Mar 26, 1987",left,"1,85m",35099,"Jul 1, 2010",€6.00m,Steven Fletcher,"['Scotland', 'England']",Wolverhampton-Wanderers,Centre-Forward,2011-2012,: Ablöse €7.20m,Knee problems - Return unknown
28,Retired,"Sep 18, 1983",right,"1,80m",35193,"Jul 1, 2009",€4.50m,Kevin Doyle,['Ireland'],Wolverhampton-Wanderers,Centre-Forward,2011-2012,Reading FC,
26,Retired,"Mar 29, 1986",right,"1,73m",27621,"Jan 11, 2008",€1.50m,Sylvan Ebanks-Blake,"['England', 'Jamaica']",Wolverhampton-Wanderers,Centre-Forward,2011-2012,Plymouth Argyle,
29,Retired,"Aug 16, 1982",right,"2,02m",32660,"Aug 31, 2009",€1.30m,Stefan Maierhofer,['Austria'],Wolverhampton-Wanderers,Centre-Forward,2011-2012,Rapid Vienna,
26,Dianella White Eagles SC,"May 16, 1986",right,"1,83m",29419,"Feb 1, 2007",€1.00m,Andy Keogh,"['Ireland', 'Australia']",Wolverhampton-Wanderers,Centre-Forward,2011-2012,Scunthorpe United,
22,Wycombe Wanderers,"Oct 21, 1989",right,"1,86m",48078,"Jul 1, 2008",€750k,Sam Vokes,"['Wales', 'England']",Wolverhampton-Wanderers,Centre-Forward,2011-2012,: Ablöse €300k,
21,Mandurah City,"Aug 20, 1990",left,"1,80m",45611,"Jan 1, 2011",€750k,Leigh Griffiths,['Scotland'],Wolverhampton-Wanderers,Centre-Forward,2011-2012,Dundee FC,
19,Worcester Raiders,"Dec 2, 1992",right,"1,83m",124562,,,James Spray,['England'],Wolverhampton-Wanderers,Centre-Forward,2011-2012,,
31,Atalanta BC,"Feb 15, 1988",left,"1,90m",45026,"Jul 1, 2018",€20.00m,Rui Patrício,['Portugal'],Wolverhampton-Wanderers,Goalkeeper,2018-2019,Sporting CP,
32,Newcastle United,"Oct 24, 1986",right,"1,92m",29712,"Jul 10, 2017",€3.00m,John Ruddy,['England'],Wolverhampton-Wanderers,Goalkeeper,2018-2019,: Ablöse free transfer,
25,Portsmouth FC,"Aug 12, 1993",left,"1,95m",285033,"Jul 11, 2017",€250k,Will Norris,['England'],Wolverhampton-Wanderers,Goalkeeper,2018-2019,Cambridge United,
21,Without Club,"Dec 27, 1997",right,"1,95m",346175,"Aug 29, 2016",€100k,Jack Ruddy,['Scotland'],Wolverhampton-Wanderers,Goalkeeper,2018-2019,Bury FC,
22,Morecambe FC,"Dec 28, 1996",right,"1,93m",285583,"Jan 1, 2017",,Harry Burgoyne,['England'],Wolverhampton-Wanderers,Goalkeeper,2018-2019,Wolverhampton Wanderers U21,
28,Nottingham Forest,"Feb 3, 1991",right,"1,95m",142310,"Jul 1, 2018",€12.00m,Willy Boly,"[""Cote d'Ivoire"", 'France']",Wolverhampton-Wanderers,Centre-Back,2018-2019,FC Porto,
26,Leicester City,"Feb 25, 1993",right,"1,85m",128901,"Jul 3, 2015",€10.00m,Conor Coady,['England'],Wolverhampton-Wanderers,Centre-Back,2018-2019,: Ablöse €2.80m,
29,Retired,"Mar 6, 1990",right,"1,88m",67252,"Jul 1, 2017",€7.00m,Ryan Bennett,['England'],Wolverhampton-Wanderers,Centre-Back,2018-2019,: Ablöse free transfer,
29,Al-Sadd SC,"Mar 26, 1990",left,"1,88m",204198,"Aug 30, 2016",€5.00m,Romain Saïss,"['Morocco', 'France']",Wolverhampton-Wanderers,Centre-Back,2018-2019,: Ablöse €4.00m,"No eligibility - until Dec 31, 2024 - Qatar Stars League"
28,Melbourne Victory,"Mar 30, 1991",right,"1,93m",87856,"Jul 1, 2017",€1.75m,Roderick Miranda,"['Portugal', 'Brazil']",Wolverhampton-Wanderers,Centre-Back,2018-2019,Rio Ave FC,
23,Aston Villa,"Jul 16, 1995",left,"1,91m",233124,"Jan 31, 2014",€1.00m,Kortney Hause,"['England', 'Bermuda']",Wolverhampton-Wanderers,Centre-Back,2018-2019,Wycombe Wanderers,"No eligibility - until Jan 31, 2025 - UEFA Champions League; Knee surgery - Return unknown"
26,Rochdale AFC,"Dec 16, 1992",right,"1,88m",129067,"Jul 1, 2010",€250k,Ethan Ebanks-Landell,"['England', 'Jamaica']",Wolverhampton-Wanderers,Centre-Back,2018-2019,Wolverhampton Wanderers U18,
22,Omonia 29is Maiou,"Apr 25, 1997",left,"1,90m",272621,"Jul 1, 2015",€100k,Sylvain Deslandes,"['France', 'Cameroon']",Wolverhampton-Wanderers,Centre-Back,2018-2019,: Ablöse free transfer,
19,York City,"Aug 24, 1999",left,"1,81m",425894,,,Cameron John,['England'],Wolverhampton-Wanderers,Centre-Back,2018-2019,,
22,West Ham United,"May 23, 1997",left,"1,94m",525247,"Aug 9, 2018",,Maximilian Kilman,"['England', 'Ukraine']",Wolverhampton-Wanderers,Centre-Back,2018-2019,: Ablöse €4.75m,
20,Legia Warszawa,"Apr 9, 1999",left,"1,74m",357158,"Jul 1, 2018",€7.00m,Rúben Vinagre,['Portugal'],Wolverhampton-Wanderers,Left-Back,2018-2019,: Ablöse €2.25m,
19,Hull City,"Jan 26, 2000",left,"1,83m",504581,"Jul 1, 2018",,Ryan Giles,['England'],Wolverhampton-Wanderers,Left-Back,2018-2019,Wolverhampton Wanderers U18,
25,PAOK Thessaloniki,"Mar 3, 1994",both,"1,75m",175446,"Jan 31, 2019",€20.00m,Jonny Otto,['Spain'],Wolverhampton-Wanderers,Right-Back,2018-2019,: Ablöse €21.00m,
27,Wolverhampton Wanderers,"Jan 16, 1992",right,"1,85m",171679,"Jul 20, 2023",€15.00m,Matt Doherty,['Ireland'],Wolverhampton-Wanderers,Right-Back,2018-2019,: Ablöse free transfer,
27,PSS Sleman,"Sep 15, 1991",right,"1,83m",133858,"Jul 1, 2017",€300k,Phil Ofosu-Ayeh,"['Ghana', 'Germany']",Wolverhampton-Wanderers,Right-Back,2018-2019,Eintracht Braunschweig,Achilles heel problems - Return unknown
