player_id,player_name,age,nationality,height,weight,season,team_id,team_name,team_logo,league_id,league_name,league_country,league_logo,league_flag,league_season,games_appearences,games_lineups,games_minutes,games_number,games_position,games_rating,games_captain,substitutes_in,substitutes_out,substitutes_bench,shots_total,shots_on,goals_total,goals_conceded,goals_assists,goals_saves,passes_total,passes_key,passes_accuracy,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,dribbles_past,fouls_drawn,fouls_committed,cards_yellow,cards_yellowred,cards_red,penalty_won,penalty_commited,penalty_scored,penalty_missed,penalty_saved
894,A. Young,40,England,175,65,2011,33,Manchester United,https://media.api-sports.io/football/teams/33.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2011,25,19,1573,,Defender,,False,6,11,9,,,6,,,,,,,,,,,,,,,,,3,0,0,,,,,
87831,R. Brown,30,England,190 cm,84 kg,2011,33,Manchester United,https://media.api-sports.io/football/teams/33.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2011,0,0,0,,Defender,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
19553,Darron Gibson,34,Republic of Ireland,183 cm,90 kg,2011,33,Manchester United,https://media.api-sports.io/football/teams/33.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2011,1,1,90,,Midfielder,,False,0,0,2,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
82000,Tomasz  Kuszczak,36,Poland,191 cm,84 kg,2011,33,Manchester United,https://media.api-sports.io/football/teams/33.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2011,0,0,0,,Goalkeeper,,False,0,0,1,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
114774,Ryan  Giggs,41,Wales,180 cm,68 kg,2011,33,Manchester United,https://media.api-sports.io/football/teams/33.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2011,25,14,1469,,Midfielder,,False,11,3,20,,,2,,,,,,,,,,,,,,,,,3,0,0,,,,,
19504,Darren  Fletcher,35,Scotland,183 cm,83 kg,2011,33,Manchester United,https://media.api-sports.io/football/teams/33.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2011,8,7,644,,Midfielder,,False,1,1,2,,,1,,,,,,,,,,,,,,,,,1,0,0,,,,,
104256,Ji-Sung Park,33,Korea Republic,178 cm,72 kg,2011,33,Manchester United,https://media.api-sports.io/football/teams/33.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2011,17,10,927,,Midfielder,,False,7,4,26,,,2,,,,,,,,,,,,,,,,,0,0,0,,,,,
113639,Dimitar Ivanov Berbatov,37,Bulgaria,188 cm,79 kg,2011,33,Manchester United,https://media.api-sports.io/football/teams/33.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2011,12,5,512,,Attacker,,False,7,2,23,,,7,,,,,,,,,,,,,,,,,0,0,0,,,,,
82062,Larnell James Cole,30,England,168 cm,66 kg,2011,33,Manchester United,https://media.api-sports.io/football/teams/33.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2011,0,0,0,,Midfielder,,False,0,0,1,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
893,A. Valencia,36,Ecuador,180 cm,83 kg,2011,33,Manchester United,https://media.api-sports.io/football/teams/33.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2011,27,22,2120,,Midfielder,,False,5,1,9,,,4,,,,,,,,,,,,,,,,,3,0,0,,,,,
114802,Paul Scholes,39,England,168 cm,70 kg,2011,33,Manchester United,https://media.api-sports.io/football/teams/33.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2011,17,14,1167,,Midfielder,,False,3,9,3,,,4,,,,,,,,,,,,,,,,,3,0,0,,,,,
90490,M. Carrick,40,England,188 cm,74 kg,2011,33,Manchester United,https://media.api-sports.io/football/teams/33.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2011,30,27,2514,,Midfielder,,False,3,1,7,,,2,,,,,,,,,,,,,,,,,4,0,0,,,,,
114764,R. Ferdinand,43,England,189 cm,82 kg,2011,33,Manchester United,https://media.api-sports.io/football/teams/33.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2011,30,29,2565,,Defender,,False,1,4,3,,,0,,,,,,,,,,,,,,,,,4,0,0,,,,,
114815,M. Owen,42,England,173 cm,70 kg,2011,33,Manchester United,https://media.api-sports.io/football/teams/33.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2011,1,0,79,,Attacker,,False,1,0,4,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
83131,Wes Brown,39,England,185 cm,77 kg,2011,33,Manchester United,https://media.api-sports.io/football/teams/33.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2011,0,0,0,,Defender,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
19784,Z. Fryers,32,England,183 cm,75 kg,2011,33,Manchester United,https://media.api-sports.io/football/teams/33.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2011,2,0,67,,Defender,,False,2,0,5,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
50207,G. Obertan,36,France,186 cm,79 kg,2011,33,Manchester United,https://media.api-sports.io/football/teams/33.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2011,0,0,0,,Midfielder,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
19511,M. Diouf,38,Senegal,185 cm,79 kg,2011,33,Manchester United,https://media.api-sports.io/football/teams/33.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2011,0,0,0,,Attacker,,False,0,0,3,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
38766,M. Vermijl,33,Belgium,180 cm,70 kg,2011,33,Manchester United,https://media.api-sports.io/football/teams/33.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2011,0,0,0,,Defender,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
18772,J. Evans,37,Northern Ireland,188 cm,77 kg,2011,33,Manchester United,https://media.api-sports.io/football/teams/33.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2011,29,28,2428,,Defender,,False,1,3,5,,,1,,,,,,,,,,,,,,,,,6,0,1,,,,,
18910,A. Lindegaard,39,Denmark,193 cm,80 kg,2011,33,Manchester United,https://media.api-sports.io/football/teams/33.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2011,8,8,720,,Goalkeeper,,False,0,0,14,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
2886,J. Hernández,37,Mexico,175,73,2011,33,Manchester United,https://media.api-sports.io/football/teams/33.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2011,28,18,1478,,Attacker,,False,10,11,18,,,10,,,,,,,,,,,,,,,,,0,0,0,,,,,
114782,Nemanja Vidic,35,Serbia,189 cm,84 kg,2011,33,Manchester United,https://media.api-sports.io/football/teams/33.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2011,6,6,502,,Defender,,False,0,1,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
87077,Patrice Evra,37,France,174 cm,75 kg,2011,33,Manchester United,https://media.api-sports.io/football/teams/33.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2011,37,37,3239,,Defender,,False,0,4,0,,,0,,,,,,,,,,,,,,,,,6,0,0,,,,,
48105,R. Morrison,31,Jamaica,175 cm,71 kg,2011,33,Manchester United,https://media.api-sports.io/football/teams/33.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2011,0,0,0,,Midfielder,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
50940,Nani,38,Portugal,177 cm,72 kg,2011,33,Manchester United,https://media.api-sports.io/football/teams/33.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2011,29,24,2111,,Attacker,,False,5,10,6,,,8,,,,,,,,,,,,,,,,,2,0,0,,,,,
26759,F. Macheda,34,Italy,185,77,2011,33,Manchester United,https://media.api-sports.io/football/teams/33.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2011,3,0,44,,Attacker,,False,3,0,4,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
904,P. Pogba,32,France,191,84,2011,33,Manchester United,https://media.api-sports.io/football/teams/33.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2011,3,0,68,,Midfielder,,False,3,0,11,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
892,C. Smalling,36,England,194,81,2011,33,Manchester United,https://media.api-sports.io/football/teams/33.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2011,19,14,1291,,Defender,,False,5,1,8,,,1,,,,,,,,,,,,,,,,,1,0,0,,,,,
655,Rafael,34,Brazil,172 cm,78 kg,2011,33,Manchester United,https://media.api-sports.io/football/teams/33.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2011,12,10,914,,Defender,,False,2,4,11,,,0,,,,,,,,,,,,,,,,,2,0,0,,,,,
21089,Fábio,34,Brazil,172 cm,66 kg,2011,33,Manchester United,https://media.api-sports.io/football/teams/33.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2011,5,2,246,,Defender,,False,3,1,17,,,0,,,,,,,,,,,,,,,,,1,0,0,,,,,
61998,Anderson,33,Brazil,175 cm,69 kg,2011,33,Manchester United,https://media.api-sports.io/football/teams/33.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2011,10,8,690,,Midfielder,,False,2,4,4,,,2,,,,,,,,,,,,,,,,,2,0,0,,,,,
117512,P. Airey,30,England,181 cm,,2011,34,Newcastle,https://media.api-sports.io/football/teams/34.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2011,0,0,0,,Midfielder,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
49946,P. Cissé,38,Senegal,183 cm,73 kg,2011,34,Newcastle,https://media.api-sports.io/football/teams/34.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2011,14,13,1113,,Attacker,,False,1,7,2,,,13,,,,,,,,,,,,,,,,,1,0,0,,,,,
115982,M. Richardson,31,England,,,2011,34,Newcastle,https://media.api-sports.io/football/teams/34.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2011,0,0,0,,Midfielder,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
46668,Xisco Jiménez,38,Spain,190 cm,84 kg,2011,34,Newcastle,https://media.api-sports.io/football/teams/34.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2011,0,0,0,,Attacker,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
18892,P. Dummett,34,Wales,183 cm,82 kg,2011,34,Newcastle,https://media.api-sports.io/football/teams/34.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2011,0,0,0,,Defender,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
19699,Sammy Ameobi,30,England,190 cm,66 kg,2011,34,Newcastle,https://media.api-sports.io/football/teams/34.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2011,10,1,191,,Midfielder,,False,9,1,16,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
20926,Sylvain Marveaux,36,France,172 cm,69 kg,2011,34,Newcastle,https://media.api-sports.io/football/teams/34.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2011,7,1,134,,Midfielder,,False,6,1,12,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
48316,Ole Söderberg,32,Sweden,194 cm,94 kg,2011,34,Newcastle,https://media.api-sports.io/football/teams/34.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2011,0,0,0,,Goalkeeper,,False,0,0,1,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
20080,R. Taylor,37,England,173 cm,65 kg,2011,34,Newcastle,https://media.api-sports.io/football/teams/34.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2011,31,23,2130,,Defender,,False,8,6,10,,,2,,,,,,,,,,,,,,,,,5,0,0,,,,,
82138,Shola Ameobi,37,Nigeria,188 cm,76 kg,2011,34,Newcastle,https://media.api-sports.io/football/teams/34.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2011,27,8,1004,,Attacker,,False,19,4,25,,,2,,,,,,,,,,,,,,,,,3,0,0,,,,,
85781,L. Best,35,Republic of Ireland,185 cm,76 kg,2011,34,Newcastle,https://media.api-sports.io/football/teams/34.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2011,18,16,1163,,Attacker,,False,2,14,8,,,4,,,,,,,,,,,,,,,,,2,0,0,,,,,
49862,D. Ba,36,Senegal,189 cm,90 kg,2011,34,Newcastle,https://media.api-sports.io/football/teams/34.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2011,34,32,2729,,Attacker,,False,2,11,3,,,16,,,,,,,,,,,,,,,,,1,0,0,,,,,
105044,José Enrique,35,Spain,184 cm,80 kg,2011,34,Newcastle,https://media.api-sports.io/football/teams/34.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2011,0,0,0,,Defender,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
83021,Danny Sean Guthrie,35,England,176 cm,72 kg,2011,34,Newcastle,https://media.api-sports.io/football/teams/34.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2011,16,13,1131,,Midfielder,,False,3,6,7,,,1,,,,,,,,,,,,,,,,,3,0,0,,,,,
5946,J. Gutiérrez,38,Argentina,183 cm,78 kg,2011,34,Newcastle,https://media.api-sports.io/football/teams/34.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2011,37,37,3308,,Midfielder,,False,0,2,0,,,2,,,,,,,,,,,,,,,,,5,1,0,,,,,
6599,F. Coloccini,40,Argentina,183 cm,76 kg,2011,34,Newcastle,https://media.api-sports.io/football/teams/34.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2011,35,35,3043,,Defender,,False,0,2,0,,,0,,,,,,,,,,,,,,,,,2,0,0,,,,,
87348,C. Tioté,35,Côte d'Ivoire,180 cm,76 kg,2011,34,Newcastle,https://media.api-sports.io/football/teams/34.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2011,24,24,2047,,Midfielder,,False,0,7,0,,,0,,,,,,,,,,,,,,,,,11,0,0,,,,,
114860,P. Løvenkrands,41,Denmark,181 cm,68 kg,2011,34,Newcastle,https://media.api-sports.io/football/teams/34.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2011,9,2,205,,Attacker,,False,7,2,15,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
90514,Joey  Barton,35,England,172 cm,70 kg,2011,34,Newcastle,https://media.api-sports.io/football/teams/34.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2011,2,2,180,,Midfielder,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,2,0,0,,,,,
82150,Alan Smith,38,England,178 cm,69 kg,2011,34,Newcastle,https://media.api-sports.io/football/teams/34.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2011,2,0,4,,Attacker,,False,2,0,4,,,0,,,,,,,,,,,,,,,,,1,0,0,,,,,
6929,S. Taylor,35,England,188 cm,91 kg,2011,34,Newcastle,https://media.api-sports.io/football/teams/34.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2011,14,14,1260,,Defender,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,1,0,0,,,,,
2205,H. Ben Arfa,35,France,178 cm,65 kg,2011,34,Newcastle,https://media.api-sports.io/football/teams/34.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2011,26,16,1561,,Midfielder,,False,10,11,17,,,5,,,,,,,,,,,,,,,,,2,0,0,,,,,
90488,Y. Cabaye,35,France,174 cm,71 kg,2011,34,Newcastle,https://media.api-sports.io/football/teams/34.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2011,34,34,2836,,Midfielder,,False,0,13,0,,,4,,,,,,,,,,,,,,,,,6,0,0,,,,,
18887,R. Elliot,37,Republic of Ireland,190 cm,94 kg,2011,34,Newcastle,https://media.api-sports.io/football/teams/34.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2011,0,0,0,,Goalkeeper,,False,0,0,30,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
18874,D. Gosling,34,England,183 cm,79 kg,2011,34,Newcastle,https://media.api-sports.io/football/teams/34.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2011,12,1,234,,Midfielder,,False,11,0,24,,,1,,,,,,,,,,,,,,,,,2,0,1,,,,,
18775,D. Simpson,37,England,176 cm,80 kg,2011,34,Newcastle,https://media.api-sports.io/football/teams/34.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2011,35,35,3120,,Defender,,False,0,3,0,,,0,,,,,,,,,,,,,,,,,7,0,0,,,,,
50207,G. Obertan,36,France,186 cm,79 kg,2011,34,Newcastle,https://media.api-sports.io/football/teams/34.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2011,23,18,1562,,Midfielder,,False,5,12,11,,,1,,,,,,,,,,,,,,,,,0,0,0,,,,,
2163,T. Kádár,35,Hungary,188 cm,79 kg,2011,34,Newcastle,https://media.api-sports.io/football/teams/34.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2011,0,0,0,,Defender,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
19637,S. Ferguson,34,Northern Ireland,178 cm,73 kg,2011,34,Newcastle,https://media.api-sports.io/football/teams/34.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2011,7,0,153,,Midfielder,,False,7,0,18,,,0,,,,,,,,,,,,,,,,,1,0,0,,,,,
20245,B. Inman,34,Australia,185 cm,79 kg,2011,34,Newcastle,https://media.api-sports.io/football/teams/34.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2011,0,0,0,,Attacker,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
18932,F. Forster,37,England,201 cm,93 kg,2011,34,Newcastle,https://media.api-sports.io/football/teams/34.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2011,0,0,0,,Goalkeeper,,False,0,0,1,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
20464,J. Perch,40,England,180 cm,72 kg,2011,34,Newcastle,https://media.api-sports.io/football/teams/34.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2011,25,13,1330,,Defender,,False,12,3,19,,,0,,,,,,,,,,,,,,,,,3,0,0,,,,,
19061,T. Krul,37,Netherlands,193 cm,84 kg,2011,34,Newcastle,https://media.api-sports.io/football/teams/34.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2011,38,38,3420,,Goalkeeper,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,4,0,0,,,,,
21704,M. Abeid,33,Algeria,181 cm,81 kg,2011,34,Newcastle,https://media.api-sports.io/football/teams/34.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2011,0,0,0,,Midfielder,,False,0,0,9,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
19761,K. LuaLua,35,Congo DR,180,76,2011,34,Newcastle,https://media.api-sports.io/football/teams/34.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2011,0,0,0,,Midfielder,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
1744,J. Tavernier,34,England,182,75,2011,34,Newcastle,https://media.api-sports.io/football/teams/34.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2011,0,0,0,,Defender,,False,0,0,2,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
775,D. Santon,31,Italy,187 cm,77 kg,2011,34,Newcastle,https://media.api-sports.io/football/teams/34.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2011,24,19,1662,,Defender,,False,5,5,13,,,0,,,,,,,,,,,,,,,,,1,0,0,,,,,
18505,R. Donaldson,34,England,180 cm,94 kg,2011,34,Newcastle,https://media.api-sports.io/football/teams/34.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2011,0,0,0,,Midfielder,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
36845,H. Vučkić,33,Slovenia,186 cm,78 kg,2011,34,Newcastle,https://media.api-sports.io/football/teams/34.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2011,4,2,170,,Attacker,,False,2,2,4,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
